COMMUNE,ZIP code,index,Coordinates Debut,Latitude Debut,Longitude Debut,index.1,Coordinates Fin,Latitude Fin,Longitude Fin,Distance en KM,TRT (min) at 0,TRT (min) at 1,TRT (min) at 2,TRT (min) at 3,TRT (min) at 4,TRT (min) at 5,TRT (min) at 6,TRT (min) at 7,TRT (min) at 8,TRT (min) at 9,TRT (min) at 10,TRT (min) at 11,TRT (min) at 12,TRT (min) at 13,TRT (min) at 14,TRT (min) at 15,TRT (min) at 16,TRT (min) at 17,TRT (min) at 18,TRT (min) at 19,TRT (min) at 20,TRT (min) at 21,TRT (min) at 22,TRT (min) at 23,TTI (min) at 0,TTI (min) at 1,TTI (min) at 2,TTI (min) at 3,TTI (min) at 4,TTI (min) at 5,TTI (min) at 6,TTI (min) at 7,TTI (min) at 8,TTI (min) at 9,TTI (min) at 10,TTI (min) at 11,TTI (min) at 12,TTI (min) at 13,TTI (min) at 14,TTI (min) at 15,TTI (min) at 16,TTI (min) at 17,TTI (min) at 18,TTI (min) at 19,TTI (min) at 20,TTI (min) at 21,TTI (min) at 22,TTI (min) at 23
Echchallalate,28822,3,"33.62789799357488,-7.44403942378749",33.62789799357488,-7.44403942378749,4,"33.601050398663844,-7.4844428526403695",33.601050398663844,-7.4844428526403695,6.53,9683.0,9633.0,9.65,10.0,10.0,10.0,9983.0,9933.0,9767.0,9833.0,10.05,9917.0,10083.0,10117.0,10.0,9933.0,10083.0,10.35,10.35,10283.0,10.05,10267.0,9.95,10.0,1.48289943848902,1.47524247064828,1.47779479326186,1.53139356814701,1.53139356814701,1.53139356814701,1.52884124553343,1.5211842776927,1.49314579829791,1.50587034201123,1.53905053598774,1.51863195507912,1.5441551812149,1.54925982644206,1.53139356814701,1.5211842776927,1.5441551812149,1.58499234303215,1.58499234303215,1.56710352534796,1.53905053598774,1.57223072996426,1.52373660030627,1.53139356814701
Echchallalate,28822,4,"33.601050398663844,-7.4844428526403695",33.601050398663844,-7.4844428526403695,0,"33.56968640878232,-7.395306348809435",33.56968640878232,-7.395306348809435,11328.0,14833.0,14867.0,14883.0,14.8,14833.0,14.95,14817.0,14817.0,14.85,14767.0,14783.0,14833.0,14817.0,14.6,14.4,14883.0,15133.0,14.95,18133.0,14.95,14867.0,15317.0,14767.0,15333.0,1.30943973634651,1.31238229755178,1.31385357815442,1.30649717514124,1.30943973634651,1.31973870056497,1.30796845574387,1.30796845574387,1.31091101694915,1.30355461393597,1.29963369963369,1.30943973634651,1.30796845574387,1.28351648351648,1.26593406593406,1.31385357815442,1.33592278719397,1.31973870056497,1.60075329566855,1.31973870056497,1.31238229755178,1.31180769669978,1.29816849816849,1.35357815442561
Echchallalate,28822,4,"33.601050398663844,-7.4844428526403695",33.601050398663844,-7.4844428526403695,1,"33.64792053315948,-7.408108582535458",33.64792053315948,-7.408108582535458,11649.0,15.05,15083.0,15.1,15567.0,15.6,15717.0,15583.0,15583.0,15217.0,15583.0,15417.0,15483.0,15.5,15.35,15067.0,15683.0,15933.0,15667.0,16867.0,15.6,15.55,15983.0,15433.0,16.1,1.29195639110653,1.29481786705582,1.29624860503047,1.33630926832059,1.33917074426989,1.34918591009242,1.33774000629524,1.33774000629524,1.47348374810367,1.33774000629524,1.31811445508435,1.32915557844736,1.33058631642201,1.31241450068399,1.28818969448244,1.34632443414313,1.36778550376284,1.34489369616848,1.63325909428359,1.33917074426989,1.33487853034595,1.3322775138229,1.31953944368445,1.38209288350931
Echchallalate,28822,4,"33.601050398663844,-7.4844428526403695",33.601050398663844,-7.4844428526403695,2,"33.615365940406214,-7.458959071198275",33.615365940406214,-7.458959071198275,3955.0,5.95,6.0,6033.0,6.05,6167.0,6283.0,6.15,6133.0,5983.0,6033.0,6033.0,6383.0,6.15,6017.0,6.0,6233.0,6483.0,6333.0,7017.0,6283.0,6.2,6717.0,6017.0,6667.0,1.50442477876106,1.51706700379266,1.52549515381373,1.52970922882427,1.55920775389801,1.58870627897176,1.55499367888748,1.55077960387694,1.51285292878213,1.52549515381373,1.50757954356155,1.61399072903497,1.55499367888748,1.50341495918707,1.49925037481259,1.57606405394016,1.63927517909818,1.60134850400337,1.77412557943531,1.58870627897176,1.56763590391908,1.56092648539778,1.50341495918707,1.68563000421407
Echchallalate,28822,4,"33.601050398663844,-7.4844428526403695",33.601050398663844,-7.4844428526403695,3,"33.62789799357488,-7.44403942378749",33.62789799357488,-7.44403942378749,6274.0,9467.0,9517.0,9.55,9417.0,9.55,9667.0,9533.0,9517.0,9167.0,9.35,9383.0,9.9,9583.0,9467.0,9717.0,9817.0,9.9,9.85,10.65,9833.0,9.6,10117.0,9.45,10033.0,1.50887259589841,1.51684199341196,1.52215492508766,1.50090319838486,1.52215492508766,1.5407501859526,1.51949845924981,1.51684199341196,1.46105621081712,1.49027733503347,1.484469756895,1.57794070768249,1.52746785676336,1.49765332489585,1.53720402889838,1.56465837849325,1.57794070768249,1.56997131016895,1.69748167038571,1.5673148443311,1.53012432260121,1.52773583006141,1.49501661129568,1.59919243438529
Sidi Maarouf,20192,5,"33.48569462458445,-7.633357283646167",33.48569462458445,-7.633357283646167,6,"33.52566603266665,-7.636924760146013",33.52566603266665,-7.636924760146013,10252.0,12.15,12.85,12633.0,13783.0,13.35,13.65,12717.0,12.1,18067.0,16633.0,14967.0,12.75,12717.0,13833.0,12683.0,12517.0,13983.0,14633.0,15233.0,13917.0,12333.0,11967.0,12083.0,12267.0,1.18513460788138,1.25341396800624,1.23227988034854,1.34445311483938,1.30218493952399,1.33144752243464,1.55860603832168,1.18025751072961,1.76225777084146,1.65835825855766,1.83437512767087,1.24365977370269,1.55860603832168,1.69546921599869,1.55452057033133,1.53409323037953,1.39415088069125,1.42736376641956,1.48588893224086,1.70568288597458,1.51162315643256,1.46668300853862,1.17863181167902,1.19651450123553
Sidi Maarouf,20192,5,"33.48569462458445,-7.633357283646167",33.48569462458445,-7.633357283646167,7,"33.48716086847907,-7.641582183521106",33.48716086847907,-7.641582183521106,1517.0,3217.0,3.4,3.45,3633.0,3633.0,3633.0,3.5,3.6,3433.0,3483.0,3717.0,3633.0,3817.0,3.65,3683.0,3583.0,3633.0,3667.0,3683.0,3583.0,3517.0,3233.0,3617.0,3633.0,2.12041309602285,2.2412656558998,2.27422544495715,2.3950780048341,2.3950780048341,2.3950780048341,2.3071852340145,2.3731048121292,2.2632388486047,2.29619863766205,2.45001098659635,2.3950780048341,2.51593056471105,2.40606460118655,2.42803779389145,2.36211821577675,2.3950780048341,2.417051197539,2.42803779389145,2.36211821577675,2.31817183036695,2.1313996923753,2.38409140848165,2.3950780048341
Sidi Maarouf,20192,5,"33.48569462458445,-7.633357283646167",33.48569462458445,-7.633357283646167,8,"33.48147210659073,-7.652317932191367",33.48147210659073,-7.652317932191367,2346.0,5083.0,5267.0,5317.0,6183.0,6183.0,6183.0,6.05,6.15,5983.0,6.0,6.25,6167.0,6417.0,6.2,6217.0,6133.0,6233.0,4367.0,6217.0,6367.0,6067.0,4583.0,6.15,6183.0,2.1668087524865,2.24495595339585,2.26626882637112,2.63569195794259,2.63569195794259,2.63569195794259,2.57885763000852,2.62148337595907,2.55044046604148,2.55754475703324,2.66410912190963,2.62858766695083,2.73515203182722,2.64279624893435,2.64990053992611,2.61437908496732,2.65700483091787,1.87249857061177,2.64990053992611,2.71383915885194,2.58596192100028,2.04157386785449,2.62148337595907,2.63569195794259
Sidi Maarouf,20192,5,"33.48569462458445,-7.633357283646167",33.48569462458445,-7.633357283646167,9,"33.49835474797786,-7.6507546447367645",33.49835474797786,-7.6507546447367645,3056.0,8067.0,8067.0,8067.0,7383.0,7383.0,7383.0,7.35,7383.0,7367.0,7367.0,7.3,7.3,7367.0,7.25,7.35,7333.0,7.35,7.4,7533.0,7.4,7417.0,7.55,7267.0,7.35,2.63961605584642,2.63961605584642,2.63961605584642,2.41601221640488,2.41601221640488,2.41601221640488,2.40510471204188,2.41601221640488,2.41055846422338,2.41055846422338,2.38874345549738,2.38874345549738,2.41055846422338,2.37238219895287,2.40510471204188,2.39965095986038,2.40510471204188,2.42146596858638,2.46509598603839,2.42146596858638,2.42691972076788,2.47054973821989,2.37783595113438,2.40510471204188
Sidi Maarouf,20192,6,"33.52566603266665,-7.636924760146013",33.52566603266665,-7.636924760146013,5,"33.48569462458445,-7.633357283646167",33.48569462458445,-7.633357283646167,6039.0,7617.0,8.2,7983.0,8.8,8.95,8.9,8.5,8.2,8833.0,10.8,13.75,8.4,8.15,8.05,7917.0,8.1,8383.0,8.65,14183.0,9683.0,8283.0,7.75,7283.0,6917.0,1.26124634321355,1.35784070210299,1.32196279737263,1.45719489981785,1.48203344924656,1.47375393277032,1.40751780096042,1.35784070210299,1.46271457746867,2.0614621110899,2.27724412056972,1.39118913547532,1.3497846969195,1.33322292149718,1.31114055426741,1.34128166915052,1.38819892918253,1.65107845008589,2.70725965515047,1.60346635756471,1.37163989623006,1.28332505381685,1.20624930992602,1.14533311254622
