COMMUNE,ZIP code,index,Coordinates Debut,Latitude Debut,Longitude Debut,index.1,Coordinates Fin,Latitude Fin,Longitude Fin,Distance en KM,TRT (min) at 0,TRT (min) at 1,TRT (min) at 2,TRT (min) at 3,TRT (min) at 4,TRT (min) at 5,TRT (min) at 6,TRT (min) at 7,TRT (min) at 8,TRT (min) at 9,TRT (min) at 10,TRT (min) at 11,TRT (min) at 12,TRT (min) at 13,TRT (min) at 14,TRT (min) at 15,TRT (min) at 16,TRT (min) at 17,TRT (min) at 18,TRT (min) at 19,TRT (min) at 20,TRT (min) at 21,TRT (min) at 22,TRT (min) at 23,TTI (min) at 0,TTI (min) at 1,TTI (min) at 2,TTI (min) at 3,TTI (min) at 4,TTI (min) at 5,TTI (min) at 6,TTI (min) at 7,TTI (min) at 8,TTI (min) at 9,TTI (min) at 10,TTI (min) at 11,TTI (min) at 12,TTI (min) at 13,TTI (min) at 14,TTI (min) at 15,TTI (min) at 16,TTI (min) at 17,TTI (min) at 18,TTI (min) at 19,TTI (min) at 20,TTI (min) at 21,TTI (min) at 22,TTI (min) at 23
Sidi Othmane,20700,91,"33.530573928442266,-7.5513194777382315",33.530573928442266,-7.551319477738231,93,"33.545153943475164,-7.572127531430779",33.545153943475164,-7.572127531430779,3625.0,9417.0,9.45,9.4,8983.0,8983.0,8983.0,8983.0,9.0,8967.0,8933.0,8967.0,8.8,9.05,8783.0,8917.0,8967.0,8983.0,8933.0,8.95,9083.0,9067.0,9017.0,8.8,8817.0,2.59770114942528,2.60689655172413,2.59310344827586,2.47816091954022,2.47816091954022,2.47816091954022,2.47816091954022,2.48275862068965,2.4735632183908,2.46436781609195,2.4735632183908,2.42758620689655,2.49655172413793,2.42298850574712,2.45977011494252,2.4735632183908,2.47816091954022,2.46436781609195,2.46896551724137,2.50574712643678,2.50114942528735,2.48735632183908,2.42758620689655,2.43218390804597
Sidi Othmane,20700,91,"33.530573928442266,-7.5513194777382315",33.530573928442266,-7.551319477738231,94,"33.55418715357771,-7.568674522035255",33.55418715357771,-7.568674522035255,4813.0,12917.0,13.15,12883.0,12583.0,12583.0,12583.0,12583.0,11933.0,12.4,12333.0,12417.0,12.3,12.6,12.45,12517.0,12.45,12.9,12367.0,14067.0,13083.0,13317.0,12.45,12.1,12.1,2.68370385760786,2.73218366922917,2.67677817023339,2.61444698386314,2.61444698386314,2.61444698386314,2.61444698386314,2.47939608006094,2.57635570330355,2.5625043285546,2.57981854699078,2.55557864118013,2.61790982755038,2.58674423436526,2.6005956091142,2.58674423436526,2.68024101392063,2.56943001592908,2.37773270227631,2.71833229448022,2.76681210610153,2.58674423436526,2.5140245169333,2.5140245169333
Sidi Othmane,20700,92,"33.539206575186554,-7.550803477680963",33.539206575186554,-7.550803477680963,90,"33.54000184138823,-7.566569000859778",33.54000184138823,-7.566569000859778,2418.0,6167.0,6183.0,6183.0,5383.0,5383.0,5383.0,5383.0,5317.0,5383.0,5383.0,5383.0,5.65,5483.0,5.6,5.4,5.6,5717.0,5.4,5233.0,5.3,5.45,5.4,5383.0,5883.0,2.55031706644609,2.55720981527433,2.55720981527433,2.22635787151916,2.22635787151916,2.22635787151916,2.22635787151916,2.19878687620623,2.22635787151916,2.22635787151916,2.22635787151916,2.33664185277088,2.26771436448855,2.31118448204704,2.23325062034739,2.31596360628618,2.06228956228956,2.23325062034739,2.16432313206506,2.18737102765167,2.25392886683209,2.23325062034739,2.22635787151916,2.43314033636614
Sidi Othmane,20700,92,"33.539206575186554,-7.550803477680963",33.539206575186554,-7.550803477680963,91,"33.530573928442266,-7.5513194777382315",33.530573928442266,-7.551319477738231,2896.0,5867.0,5867.0,5867.0,5717.0,5717.0,5717.0,5683.0,5717.0,5667.0,5683.0,5717.0,5733.0,5.65,5767.0,5683.0,5733.0,5.7,5717.0,5.75,5.75,5633.0,5717.0,5733.0,5833.0,2.02578268876611,2.02578268876611,2.02578268876611,1.97398710865561,1.97398710865561,1.97398710865561,1.96247697974217,1.97398710865561,1.95672191528545,1.96247697974217,1.97398710865561,1.89094107299912,1.95096685082872,1.90193491644678,1.96247697974217,1.89094107299912,1.96823204419889,1.88544415127528,1.98549723756906,1.98549723756906,1.945211786372,1.97398710865561,1.89094107299912,2.01427255985267
Sidi Othmane,20700,92,"33.539206575186554,-7.550803477680963",33.539206575186554,-7.550803477680963,93,"33.545153943475164,-7.572127531430779",33.545153943475164,-7.572127531430779,2681.0,7333.0,7.35,7.3,6683.0,6683.0,6683.0,6683.0,6.7,6667.0,6.65,6667.0,6.65,6.65,6.45,6.55,6833.0,7.1,6.65,6.55,6467.0,6733.0,6633.0,6467.0,6733.0,2.73529777446226,2.74151436031331,2.72286460276016,2.49285092627129,2.49285092627129,2.49285092627129,2.49285092627129,2.49906751212234,2.48663434042024,2.48041775456919,2.48663434042024,2.48041775456919,2.48041775456919,2.40581872435658,2.44311823946288,2.54880019893074,2.33937397034596,2.48041775456919,2.44311823946288,2.41203531020763,2.51150068382444,2.47420116871814,2.41203531020763,2.51150068382444
Sidi Othmane,20700,92,"33.539206575186554,-7.550803477680963",33.539206575186554,-7.550803477680963,94,"33.55418715357771,-7.568674522035255",33.55418715357771,-7.568674522035255,3869.0,10.85,11.05,10767.0,10283.0,10283.0,10283.0,10283.0,9333.0,10133.0,10.05,10117.0,10167.0,10233.0,9267.0,10033.0,10317.0,10983.0,10183.0,10883.0,10467.0,11183.0,10067.0,9.75,9.95,2.8043422072887,2.85603515120186,2.78280348065822,2.65787886620143,2.65787886620143,2.65787886620143,2.65787886620143,2.41233738261393,2.61910915826656,2.59757043163608,2.61480141294046,2.62772464891875,2.64495563022314,2.39510640130955,2.59326268630998,2.66649435685362,2.60083668797853,2.63203239424485,2.18234075262348,2.70526406478849,2.89049711381063,2.60187817696217,2.52003101576634,2.5717239596795
Sidi Othmane,20700,93,"33.545153943475164,-7.572127531430779",33.545153943475164,-7.572127531430779,90,"33.54000184138823,-7.566569000859778",33.54000184138823,-7.566569000859778,2016.0,6383.0,6367.0,6267.0,5283.0,5383.0,5383.0,5383.0,5083.0,5167.0,5.9,5383.0,5.05,5.5,5.5,5.35,5417.0,5117.0,5.25,5217.0,5.45,5.2,5.35,5083.0,5783.0,3.16633597883597,3.15650305734589,3.10692447529333,2.54741240758598,2.59562841530054,2.59562841530054,2.59562841530054,2.45098039215686,2.49116039858566,2.9265873015873,2.59562841530054,2.43490838958534,2.65188042430086,2.64805007221954,2.57955641272902,2.61170041787206,2.46705239472838,2.53134040501446,2.5164817494774,2.62777242044358,2.50723240115718,2.57955641272902,2.45098039215686,2.86871693121693
Sidi Othmane,20700,93,"33.545153943475164,-7.572127531430779",33.545153943475164,-7.572127531430779,91,"33.530573928442266,-7.5513194777382315",33.530573928442266,-7.551319477738231,3605.0,8433.0,8.45,8.65,7917.0,8017.0,7933.0,7.85,8017.0,7983.0,7983.0,8083.0,8067.0,9433.0,8317.0,8217.0,8.05,7983.0,8383.0,8117.0,8217.0,8.15,7967.0,8.0,8133.0,2.33934350439204,2.34396671289875,2.39944521497919,2.19298245614035,2.22068328716528,2.19759926131117,2.17451523545706,2.22068328716528,2.21144967682363,2.21144967682363,2.23915050784856,2.23453370267774,2.61311172668513,2.30378578024007,2.27608494921514,2.22991689750692,2.21144967682363,2.32225300092336,2.24838411819021,2.27608494921514,2.25761772853185,2.20683287165281,2.21606648199446,2.25300092336103
Sidi Othmane,20700,93,"33.545153943475164,-7.572127531430779",33.545153943475164,-7.572127531430779,92,"33.539206575186554,-7.550803477680963",33.539206575186554,-7.550803477680963,2.81,7783.0,7.85,8117.0,6717.0,6817.0,6733.0,6.65,6733.0,6.75,6.75,6.75,6.8,8.25,7.2,7.1,6983.0,7883.0,7117.0,6817.0,7083.0,7.2,6883.0,6.75,7083.0,2.76986951364175,2.79359430604982,2.88849347568208,2.38602723505032,2.42155121373593,2.39194789816459,2.36234458259325,2.39194789816459,2.39786856127886,2.39786856127886,2.39786856127886,2.41563055062166,2.93072824156305,2.55772646536412,2.5222024866785,2.48075784487862,2.46662494785148,2.52812314979277,2.42155121373593,2.51628182356423,2.55772646536412,2.44523386619301,2.39786856127886,2.51628182356423
Sidi Othmane,20700,93,"33.545153943475164,-7.572127531430779",33.545153943475164,-7.572127531430779,94,"33.55418715357771,-7.568674522035255",33.55418715357771,-7.568674522035255,2511.0,7083.0,7.2,6933.0,7133.0,7133.0,7133.0,7133.0,6367.0,6983.0,6967.0,6967.0,7.15,7.05,6833.0,6717.0,6967.0,7317.0,6783.0,6.8,7433.0,8383.0,6983.0,6817.0,6517.0,2.82092127970264,2.8673835125448,2.76118412319129,2.84536630767185,2.84536630767185,2.84536630767185,2.84536630767185,2.53551042081507,2.78553383858529,2.77888578646456,2.77888578646456,2.85201435979258,2.8121260470682,2.72135935218372,2.67489711934156,2.77888578646456,2.91849488099986,2.70144696667994,2.71457085828343,2.96503124584496,3.338643302801,2.78553383858529,2.719053317378,2.59938837920489
Sidi Othmane,20700,94,"33.55418715357771,-7.568674522035255",33.55418715357771,-7.568674522035255,90,"33.54000184138823,-7.566569000859778",33.54000184138823,-7.566569000859778,2.84,7333.0,7667.0,7.7,6583.0,6667.0,6617.0,6533.0,6867.0,6.7,6733.0,6733.0,6733.0,7.25,7.3,6.95,6.95,6867.0,7267.0,7317.0,7.6,7.7,6.85,6267.0,7333.0,2.58215962441314,2.69953051643192,2.7112676056338,2.31807511737089,2.34741784037558,2.32981220657277,2.30046948356807,2.41784037558685,2.35915492957746,2.37089201877934,2.37089201877934,2.37089201877934,2.55281690140845,2.57042253521126,2.44718309859154,2.44718309859154,2.41784037558685,2.55868544600939,2.5762910798122,2.67605633802816,2.7112676056338,2.41197183098591,2.20657276995305,2.58215962441314
Sidi Othmane,20700,94,"33.55418715357771,-7.568674522035255",33.55418715357771,-7.568674522035255,91,"33.530573928442266,-7.5513194777382315",33.530573928442266,-7.551319477738231,3802.0,9367.0,9667.0,9767.0,8.7,8.95,8733.0,8617.0,8983.0,8817.0,8.85,8983.0,8867.0,10.5,9.45,9117.0,9.0,9033.0,9317.0,9.5,9733.0,9833.0,9.0,8467.0,9.05,2.46361564089075,2.54252147992284,2.56882342626687,2.28826933193056,2.35402419779063,2.29703664737857,2.26635104331053,2.36279151323864,2.31895493599859,2.3277222514466,2.36279151323864,2.33210590917061,2.76170436612309,2.48553392951078,2.39786077503068,2.36717517096265,2.37594248641066,2.45046466771874,2.49868490268279,2.56005611081886,2.58635805716289,2.36717517096265,2.22689812379449,2.38032614413466
Sidi Othmane,20700,94,"33.55418715357771,-7.568674522035255",33.55418715357771,-7.568674522035255,92,"33.539206575186554,-7.550803477680963",33.539206575186554,-7.550803477680963,3007.0,8717.0,9.1,9233.0,7.5,7.75,7533.0,7417.0,7717.0,7583.0,7617.0,7.65,7.6,9267.0,8.25,7883.0,7933.0,9.8,8033.0,8.2,8.65,8883.0,7967.0,7217.0,7983.0,2.89879170823633,3.0262720319255,3.07061301407826,2.49418024609245,2.57731958762886,2.50526549163064,2.46646713224697,2.56623434209067,2.52189335993792,2.53297860547611,2.5440638510143,2.52743598270701,3.08169825961645,2.74359827070169,2.62166056978162,2.6382884380889,3.25906218822746,2.67154417470346,2.72697040239441,2.87662121715996,2.95421793592728,2.64937368362709,2.39995565901784,2.65491630639618
Sidi Othmane,20700,94,"33.55418715357771,-7.568674522035255",33.55418715357771,-7.568674522035255,93,"33.545153943475164,-7.572127531430779",33.545153943475164,-7.572127531430779,1491.0,3817.0,4.05,4017.0,3683.0,3.8,3.7,3667.0,3833.0,3.75,3683.0,3767.0,3.75,4283.0,4.0,3.8,3833.0,3817.0,3867.0,4.25,4383.0,4567.0,3917.0,3367.0,3817.0,2.55980326402861,2.71629778672032,2.69394142633579,2.47037782249049,2.54862508383635,2.48155600268276,2.45919964229823,2.57098144422088,2.51509054325955,2.47037782249049,2.52626872345182,2.51509054325955,2.87279230941202,2.68276324614352,2.54862508383635,2.57098144422088,2.55980326402861,2.59333780460541,2.85043594902749,2.93986139056561,3.06282137268052,2.6268723451822,2.25799239883746,2.55980326402861
